lh,rh,ls,rs,w,ll,rl
104,187.5,2460.16,2455.6,194,137.2,112.6
100.4,181.1,2468.72,2460.64,179,138,110.7
97.5,174.7,2468.4,2464.72,176,137.6,109.8
94.5,165.4,2444.88,2445.2,173,135.6,106.1
91.4,159,2459.12,2459.44,167,136.2,112.3
86.4,152.1,2434.8,2436.16,152,136,111.9
83.4,150.1,2463.04,2465.2,146,137.6,109.8
79.4,147.1,2469.68,2470.16,137,138.4,109.1
76.6,144.7,2459.92,2460.32,131,138.6,107.8
75.5,143.6,2445.36,2445.92,119,138.6,106.5
75.6,143,2449.52,2450.08,125,140,106.3
77,140.2,2436.96,2416.72,122,140.4,105.8
77.3,139,2465.6,2445.44,125,143.2,105
73.1,134.2,2439.44,2420.96,119,141.8,104
71.1,132.9,2464.64,2449.92,134,143,104.8
69.1,131.8,2462.8,2463.04,152,142.8,102.8
67.7,133.3,2443.44,2443.84,164,140.8,100.1
67.1,139.3,2439.84,2440.08,170,140,99.4
67.5,144.3,2468.72,2468.96,194,141.8,99.9
66.6,140.1,2404.08,2404.32,206,138.4,97
66.8,139.4,2421.2,2421.44,251,138.8,97.5
69.1,140.6,2460.72,2460.88,320,140.8,98.7
73.5,140.4,2459.68,2460.08,398,140.2,99.3
79.6,144.2,2440.88,2441.04,416,139.2,99.6
86.7,149.4,2468.16,2468.32,440,140.8,100.5
92,150.5,2469.36,2469.6,497,142.8,102.8
100.8,152.7,2458,2460.24,551,143.2,102.9
117.6,160.3,2458.8,2462.64,626,143.2,103.2
147.2,174.4,2440.16,2445.44,629,140.8,102
179.2,196.7,2431.92,2437.52,638,139.4,101.6
219.4,238.9,2417.28,2423.2,641,138,103
249.7,289.5,2464.64,2470.88,683,141.2,104.2
273.9,336.6,2422.24,2428.56,668,137.6,107.9
263.6,358.5,2440.08,2447.28,674,138.2,108.2
225.6,350.7,2448.16,2452.72,728,138.2,105.7
212.1,368.6,2436,2440.32,803,137.4,106.3
208.1,366.4,2456.48,2461.12,872,139.2,105.6
199.6,349.7,2416,2463.92,941,138.4,104
270.7,402.7,2407.2,2457.44,932,138.2,101.4
323,435.6,2376.16,2432.4,908,136.8,100.3
366.3,463.3,2363.6,2433.12,896,137.6,97.5
390.8,482.4,2308.8,2417.44,890,135.8,95.5
414.6,498.1,2302.56,2457.04,998,137.8,99.3
421.1,500.2,2286.24,2447.6,1055,138.4,100.3
425.7,504.5,2245.2,2440.64,1070,137.8,97.6
414.7,494.8,2234.08,2443.36,1091,137.4,96
406.1,498.1,2248.48,2426,1073,136,94.1
432.5,509.4,2208,2432.56,1049,135.8,93.7
454,506.2,2268.4,2454.88,1025,136.8,94.9
455,478.5,2261.28,2450.64,959,136.2,93.5
442.7,431.9,2227.52,2448.88,866,135.8,92.8
441.8,408.8,2215.84,2428.32,827,134.8,91.6
415.6,421.9,2240.72,2430.8,809,134.4,91.3
388.2,426.7,2155.6,2460.96,827,136,92.3
357.7,407,2207.2,2454.08,872,135.4,91.4
328.5,383.5,2143.28,2450.32,872,134.6,92.9
301.1,362.8,2156.8,2429.04,854,133.4,92.3
271,342.9,2170.32,2437.84,863,133.2,92.4
241.8,320.9,2155.2,2419.36,842,132.2,92.8
220.3,307.1,2250.64,2434.64,806,134,95.2
209.7,300.8,2304.72,2454.32,782,136,95.4
197.8,295.5,2338.48,2453.6,728,136.8,95.8
189.3,295.8,2375.52,2448,680,137.8,98.4
181.5,289,2357.92,2425.68,611,139.2,105.1
171.5,280.9,2349.68,2410.88,557,139.4,108.4
164.1,275.8,2380.96,2441.52,509,141.4,113.4
157.5,264,2367.28,2456.24,455,142.6,118.8
153.4,252.4,2374.56,2460.64,407,142.8,114.8
149.3,239,2404.96,2452.96,359,140.8,110.3
142.4,222.8,2420.4,2430.24,311,138,107.7
136.2,210.6,2427.6,2434.16,269,137.4,105.4
126.2,196.9,2451.68,2457.36,242,137.8,105.4
111.9,183.6,2465.52,2472.16,221,138.6,105.4
98,170.3,2407.04,2409.52,188,135,101.4
91,167.8,2465.92,2466.4,185,137.6,103.2
83.2,161,2451.2,2451.76,155,136.8,104.5
77.4,155.9,2435.6,2435.84,137,135.8,100.9
74,154.4,2460.16,2441.68,146,137.8,100
71.9,152.2,2466.24,2451.36,143,138.6,98.7
70.7,149.3,2466.72,2450.64,149,139.8,97.6
69.3,143.6,2444.16,2429.84,152,139,95.7
68.9,138.9,2451.28,2438.56,167,139.2,95.7
68,134.1,2437.44,2424.64,158,138,95
68.1,132.6,2464.56,2451.04,155,139.4,96.6
68.2,130.9,2470.8,2456.8,149,139.2,96.4
69,129.5,2466.4,2453.52,140,138.4,95.3
70.6,128.5,2462.16,2452.16,140,137.8,94.8
71.7,127.6,2449.2,2442.08,143,137,94.3
71.2,126.3,2435.6,2423.92,146,136,93.3
70.2,125.6,2436.8,2426.96,170,135.6,92.5
70.5,126.4,2469.12,2458.16,194,137.2,93.9
68.3,123.7,2417.44,2405.44,197,134,92.9
68.9,126.2,2463.04,2450.96,236,137,95.9
67.9,127.2,2464.24,2447.76,281,137.4,95.2
67.1,126.4,2426.16,2410.4,332,136,92.9
70.5,130.3,2467.92,2454,404,138.2,93.7
74.7,133.2,2466.64,2453.36,449,138,92.9
80.6,137.4,2452.56,2433.2,440,136.8,92.5
89.1,144.4,2462.72,2448.32,461,137.2,92.9
107.7,157.5,2448.32,2428.32,476,136.8,92.9
123.6,173.1,2440.4,2431.12,476,135.8,92.3
142.1,199.3,2469.36,2469.68,506,136.6,93.4
179.3,239.4,2405.6,2405.76,527,133.6,93.3
198.5,288.2,2469.52,2470.08,608,137,94.5
214.1,316,2460.96,2461.44,623,136.2,94.2
249.5,346.4,2459.68,2460.24,665,135.4,96
273.6,360.6,2437.6,2441.84,668,135.4,98.4
300.3,356.1,2413.28,2418.64,683,134.6,97.6
310.5,328.6,2401.28,2406.24,692,133.2,97.3
296.2,305.2,2463.92,2468.96,782,136.2,97.9
319.2,282.8,2441.12,2446.16,851,135,96.2
311,287.5,2437.36,2442,893,135.8,93.9
254.5,295.1,2436.96,2439.52,1031,134.8,93.3
224.6,349.7,2457.52,2466.96,1208,135.8,94.9
209.8,407.1,2456.48,2468.08,1352,135.2,93.4
247.3,414.3,2444.32,2454,1412,134.6,92.3
349,420.5,2431.84,2455.6,1460,135.6,91
430.1,404.7,2390.08,2432.32,1439,135,90.2
494.8,384.9,2377.12,2417.44,1454,133.4,89.7
555.1,411.9,2406.08,2465.84,1469,135.4,90.4
548.8,418.6,2342.24,2395.36,1382,130.2,87.9
528.9,446.3,2391.44,2447.2,1403,132.8,92.5
532.7,463.2,2330,2451.12,1406,132.4,93.6
516,461,2375.28,2437.52,1334,131.4,95.2
521.3,445.1,2288.88,2413.92,1277,130.2,93.1
517.3,461.1,2314.48,2453.52,1253,132.4,94.4
477,460.8,2309.68,2445.04,1190,133,92.6
439.8,429.3,2300.72,2448.24,1169,134.4,92.9
405.5,395.7,2273.36,2431.2,1178,133.6,91.6
371.8,374.8,2256.32,2418.96,1187,132.4,91.1
339.5,354.6,2240.16,2409.92,1157,131,92.1
302.1,339,2235.04,2394.56,1124,130.4,93.2
271.5,339.4,2277.04,2438.56,1091,132.4,93.3
235.9,337.2,2282.32,2440.48,1007,133,92.3
197.7,320.9,2281.76,2418.56,878,132.8,91.2
174.1,305.9,2309.36,2400,776,132.4,90.9
164.4,299.8,2362.48,2420.96,686,133.6,91.4
159.5,293.2,2413.84,2444.96,626,134.6,92.1
154.3,286.9,2385.84,2441.2,560,134.6,94.4
152.3,282.5,2371.44,2430.24,500,135.6,96.5
152.9,292.8,2422.56,2433.36,461,134.8,95
150,292.6,2429.68,2417.12,425,133.4,94.8
148,283.6,2448.96,2435.52,398,133.4,94
141.7,262.5,2403.68,2389.44,350,130,91.5
137.6,252.4,2449.84,2438.72,323,131.4,92.8
132.6,238.6,2463.04,2454.8,293,130.8,93.4
122.5,223.4,2444,2431.84,266,129.2,94.7
115.7,209.5,2432.08,2424.16,245,128.4,95.8
110.7,198.9,2455.04,2449.84,236,129.6,97.6
107.9,187.7,2472.24,2465.84,218,131,99.4
103.4,175.4,2470.4,2460.88,200,131,97.9
99.5,167.3,2466.24,2466.88,176,131.8,96.3
94.5,161.9,2457.92,2458.4,158,133.6,95.4
90.2,157.4,2439.04,2439.36,137,133,94.6
89.8,156.1,2460,2460.32,128,135.2,94.9
90.4,155.1,2471.92,2472.48,134,136.6,95.5
88.1,150.3,2414.32,2414.64,134,135.4,92.5
89.4,153.2,2462.48,2462.96,173,139.2,93.8
86.3,153.2,2451.44,2451.92,200,139.2,92.6
81.4,151.7,2435.44,2435.84,212,137.8,91
79.4,151.8,2462.64,2463.04,224,139,92.1
78.1,149.3,2466.16,2466.56,215,139.4,92
76.9,145.6,2469.6,2470,200,138.6,91.4
75.9,142.4,2465.84,2466.24,188,137.6,90.6
75.3,140.2,2463.44,2451.76,191,137,90.6
74.4,138.3,2445.12,2430.16,209,135.6,90.1
74.9,139.1,2464.64,2446.16,236,136.2,90.5
75.2,140,2471.36,2455.36,251,136.4,90.7
74.4,138.8,2465.84,2449.44,287,136,91.1
73.2,135.7,2446.8,2429.76,329,134.6,90.3
73.9,134.2,2444.16,2438.72,380,134.8,89.5
75.5,134.3,2438.08,2438.48,380,134.6,89.1
79.6,141.1,2464.72,2465.12,338,137.8,90.6
82.9,150,2470.4,2470.64,332,139.6,93
86.2,159.4,2470.08,2470.32,320,142,94
100.4,175,2463.36,2463.52,323,142.2,95.5
113.7,194.3,2448.16,2448.24,329,141.2,97
127.5,215,2436.56,2438.32,341,141.2,95.2
155.7,251.3,2435.52,2436.88,404,142.6,96.3
178.7,294.2,2430.64,2435.68,494,144.4,102.3
185.6,307.3,2464.56,2469.76,569,148.6,114.7
197.3,310.7,2458.48,2463.36,632,149.6,124.2
185.3,287.6,2441.44,2446.08,614,149.8,127
163.5,254.3,2425.28,2427.92,602,145.8,123.2
156.2,232.5,2462.24,2467.76,662,146,128.2
185.1,217.2,2386.72,2393.76,653,141.2,120.7
201.8,245.5,2455.36,2460.08,749,147.2,121.9
210.7,291.2,2414.88,2444.16,815,154.2,132.1
231.4,335.7,2382.24,2420.96,854,155.2,143
248.1,368,2390.32,2422,914,155.4,145.3
277.4,401.3,2406.96,2452.32,1028,154.2,145.2
311,428.5,2372.96,2449.52,1157,152.2,147.5
365.1,467.3,2393.84,2440.08,1271,153,152.6
406.3,477.4,2351.76,2408.32,1295,153.8,147
403.5,452.7,2283.44,2431.84,1331,154.2,139.5
367.9,405.4,2222,2424.08,1370,150.8,131.9
383.9,370.3,2200.72,2442.4,1415,150.6,128.8
393.7,340.6,2164.24,2396.8,1397,146.8,123.4
430.3,332.3,2194.48,2441.44,1394,149,123.1
451.1,352.2,2094.64,2418.4,1325,147.2,119.5
446,348.7,2096.8,2415.52,1241,145,113.8
429.9,326.5,2103.6,2422.72,1184,144,109.5
413.8,317.3,2226.72,2446.32,1151,144.4,108.2
389.7,308,2209.04,2443.36,1127,144.2,106.5
384.8,303.4,2197.84,2435.52,1142,144,105.9
364.7,304.5,2193.76,2437.92,1124,143.8,105.5
335.4,297.5,2221.6,2420,1094,142.2,103.5
321.4,300.2,2239.36,2426.16,1106,141.4,103.5
307.2,304.2,2227.92,2446.96,1118,141.8,103.9
290.1,301.7,2315.52,2447.44,1076,141,105.2
270.4,297.3,2305.68,2410.32,959,138.2,103.8
255.5,296.7,2272.24,2423.6,830,139.2,104.4
236.1,290.6,2272.48,2412.56,719,139,104.8
221.1,286.4,2267.92,2396.48,623,137.8,102.2
213.7,288.1,2301.52,2443.12,575,139.4,104.9
206.4,285.6,2330.24,2432.56,512,138,104.8
202.6,284.3,2393.6,2444.16,467,138.8,106.2
193.9,276.4,2396.08,2437.6,419,138.6,105
181.9,266.6,2372.56,2416.16,374,137.8,105.1
172.7,255.1,2404.16,2415.28,332,137.6,105.5
161.2,242.8,2420.8,2409.76,293,138,104.2
151.4,233.3,2455.04,2455.12,272,141,104.1
142.8,220.7,2451.68,2443.76,236,141.6,102.9
135.3,209.6,2452.32,2437.12,212,140.8,103.1
127.4,199.5,2436.56,2418.08,185,139.8,103.5
119.9,191.7,2455.44,2447.04,179,140,104.4
109.8,182,2406.48,2398.64,158,136.8,101.3
106,179.7,2453.52,2445.6,161,140,103.1
100.9,175.2,2459.36,2459.92,203,141.2,101
95.3,169.5,2448.32,2448.88,227,141.4,99.4
92,163.2,2433.2,2416,242,140.4,98.4
89.8,157.4,2434.88,2435.28,254,141.8,98.2
88,154.2,2471.92,2458.4,266,144.2,101.8
84.1,150.2,2471.12,2458.88,260,144.4,103
80.1,146.8,2467.2,2451.36,239,143.8,102.4
76,143.3,2462.72,2454.48,230,143.6,104.5
73,139.7,2439.36,2432.56,233,142.4,102.6
72.7,139.5,2461.04,2455.36,236,142.6,102.9
72.3,139.5,2471.04,2468.32,239,142.2,100.4
70.3,136.2,2416,2414.56,230,138.8,97.1
71,136.9,2436.64,2433.36,248,140,97.4
72.2,137.5,2435.44,2430.64,251,140.2,97.6
73.3,138.6,2438.56,2434.08,272,141,98.5
76,140,2461.84,2456.48,308,142.2,98.3
74,136,2414.48,2405.2,335,139.6,96.7
74.9,136.9,2470.32,2460.48,413,143.2,98.7
75.6,135.3,2466,2454.48,467,142.2,97.2
78.4,136,2464.48,2452.08,530,142,96.7
84.8,139.5,2439.28,2425.92,590,140.6,95.3
93.8,150.2,2465.04,2452.08,620,141,95.1
105,161.8,2472.88,2457.04,632,141.6,95.5
123.7,182.9,2470.56,2456,641,141.8,96.9
142.9,215.7,2464.64,2448.32,638,142.2,95.5
152.1,241.5,2450.64,2451.04,647,140.8,95.9
168,260.7,2440,2440.4,680,140.6,95.9
209.1,304.4,2466.24,2466.56,725,144.8,100.1
235.1,339.8,2471.68,2471.84,623,143.8,97.7
209.8,320.5,2422,2422.32,653,140.4,95.3
240.5,374.8,2460,2463.52,737,145,106.6
280,433.9,2442.32,2447.04,800,142,100
315.5,475.3,2436.56,2441.2,833,139.6,95.8
336.6,491.4,2464.4,2469.28,875,139.8,94.9
363.6,503.6,2464.56,2470.08,929,140.6,94
385.6,507.9,2419.28,2424.56,929,139.4,96.4
389.9,523.9,2458.32,2463.36,905,141.6,98.2
403.1,530.6,2441.44,2447.36,863,140.6,96
394.5,532.5,2421.52,2426.96,818,139,96.3
407.4,536.6,2421.2,2432.72,809,139.8,98.1
456.9,530.8,2454.96,2466.16,863,140.2,95.2
493.5,535.6,2456.64,2462,896,139.4,93.2
528.7,535.4,2451.44,2452.8,929,139,91.9
538.9,549,2430.8,2434,911,137.8,89.9
537.3,558.5,2412.4,2416.88,893,136.8,88.2
504,545.4,2457.76,2459.52,878,140,89.7
470.4,525,2432.24,2461.2,803,139.6,89.2
437.2,480.2,2419.36,2458.72,875,138.6,88.9
391.1,422,2396.08,2422.8,812,137.6,87.2
360,390.6,2435.12,2447.44,785,140.8,90.1
323.6,367.3,2427.92,2441.52,728,140.2,92.2
295.7,355.7,2450.88,2463.68,689,141.2,94.5
276.9,345,2453.68,2462.4,713,140.8,96.9
261.3,338.8,2453.2,2460.4,722,142,96
255.7,331.2,2409.36,2447.76,722,141.4,96.1
255.1,328.2,2436,2443.76,743,141.2,95.1
243.8,320.8,2391.2,2428.08,716,140.2,95.1
242,323.7,2433.6,2463.68,716,142.8,97.1
232.6,319.3,2464.56,2470.08,677,143.4,99.4
223.7,304.1,2462.32,2460.8,641,143.2,100.5
213.7,287.9,2450.48,2448.72,602,143.2,102.8
200.5,270.6,2426,2422.72,557,142.8,104.6
193.4,264,2445.92,2442.16,539,145,110.7
189,256.3,2463.04,2458.96,512,146.8,111
179.4,245.1,2464.32,2457.6,476,148.2,115.8
171.3,236.7,2464,2459.04,446,149.4,115.4
158.8,226.4,2451.84,2448.4,401,148.2,119.7
143.2,213.3,2428.96,2432.32,356,146,117.9
133.6,206.6,2452.88,2453.28,341,147.4,118.8
124.3,200.8,2472.16,2472.56,329,149.8,117.5
113.7,191,2467.68,2468.16,308,148,117
105.1,182.9,2459.44,2459.76,284,145.6,115.8
99.1,175.8,2455.76,2456.24,287,144.2,112.6
93.5,167.8,2437.36,2434.32,272,142.2,111.1
90.5,164.4,2453.76,2440.8,263,142.2,109.3
88.3,161.7,2470.8,2458.32,275,143,108.5
85.2,157,2468.4,2458.32,269,143.8,108.9
83.1,151.5,2468.72,2460.56,254,144,107.9
80.1,145.3,2453.04,2446.56,233,143,107.5
76.8,140.2,2440.4,2431.84,206,141.6,104.2
74.9,138,2457.12,2448.72,197,142,104.9
73.1,136.5,2470.48,2459.92,191,142.2,103.3
70.5,135,2468.4,2461.68,176,141.8,101.4
69,132.6,2444.8,2432.08,155,140,101.1
69.1,131.8,2453.92,2441.36,152,140.4,101.1
68.4,130,2438.24,2427.52,164,139.2,100.3
71.1,129.6,2458.8,2445.28,182,140,100.9
74,129.1,2467.36,2452.48,200,139.8,102.1
75.7,126.3,2414.48,2403.52,200,136.2,98.3
82.4,131,2466.56,2453.76,248,139,100.2
82.6,135.9,2441.36,2430.8,284,137.2,99
83.1,147.2,2426.88,2414.32,365,135.8,98.7
93.2,171.4,2463.36,2449.92,476,137.6,102.8
108.5,199.6,2443.76,2430.32,545,136.6,104.4
132.4,233.4,2469.76,2453.68,608,138,106.6
168.7,269,2443.76,2428,653,136.2,106.1
205.4,308.5,2449.92,2450.16,644,136.8,107
206.7,301.7,2437.76,2437.84,620,136.4,107.1
215.5,287.8,2454.8,2454.8,671,138.6,116.7
224.8,291.8,2472.16,2472.24,716,139.6,115.5
233.8,323.7,2470.32,2470.64,764,138,109.1
265.8,384.4,2461.12,2466.16,752,136.8,106
282.5,437.1,2444.56,2449.44,836,134.4,104.3
346.3,502.2,2431.92,2437.36,911,133.4,107.5
410.3,556.1,2431.6,2436.32,950,133.8,106.1
456.3,579.4,2466.88,2471.76,1001,136.6,102.6
479.5,596,2460.88,2465.84,971,139.2,103
501.8,605.9,2459.28,2464.64,920,140.4,103.2
521.1,625.3,2433.76,2443.2,905,140,100.5
537.9,657.8,2433.44,2439.68,980,140.6,98.5
563.8,694.3,2421.52,2429.76,1007,139.6,96.7
553.4,710.5,2396.72,2404.24,992,138.2,96.5
583.2,745.3,2457.44,2465.92,1025,144,96.6
576.4,718.9,2413.52,2456.72,1019,141.4,95.3
568.7,692,2417.36,2435.04,995,138.8,92.8
579.6,685.8,2358.8,2420.96,1001,137,91.2
618.4,750.9,2412.48,2462.56,998,138.8,91.4
640.7,789.5,2422.48,2460.56,959,138.6,90.7
655.5,815.6,2383.52,2462.64,935,137.8,90.3
671.5,848.9,2416.08,2452.08,965,136.8,89.2
662,862.5,2407.2,2450.8,923,136.2,88.9
626.2,825.5,2390.32,2432.4,839,134.8,88.8
563.9,729.8,2378.24,2412.4,836,133.6,89.1
509.4,652.9,2399.12,2462.48,908,136,90.3
455,570.2,2356.16,2418.24,908,133.4,89
415.1,509.5,2378.88,2433.28,920,135,88.8
371.9,450.3,2335.28,2431.84,929,134.2,90
341.2,404.3,2353.76,2437.12,920,135.4,90.9
313.6,370.2,2379.68,2460.4,890,138,92.4
288.2,344.3,2386.32,2457.2,824,139,93.1
269.1,326.6,2419.36,2454.48,752,139.6,95.3
251,310.6,2382.96,2442.8,683,139,96.8
232.5,295.3,2400.16,2437.6,620,140.6,99.1
215.3,273.7,2420.88,2417.6,545,139.4,100.9
200.5,265.6,2462.56,2460.32,527,141.4,106.5
185.4,255.8,2460.88,2460.24,473,142.8,103.7
172.3,246.5,2429.36,2423.76,419,142,105.3
164.2,238.7,2442.64,2439.84,386,143.6,107.7
156.6,229.4,2440.4,2444.24,344,144,107.8
147.9,221,2445.28,2448.4,311,144,108.6
140.1,210.2,2469.2,2472.16,296,146.4,111.3
126.4,190.5,2406.88,2408.48,266,143,107.9
118,181,2458.24,2458.08,269,145.6,107.4
108.3,169,2447.2,2447.12,260,144.8,109.6
100.3,160.3,2440.16,2440,266,144.4,107.7
94,154.7,2433.68,2434,263,143.4,105.8
89.2,149.7,2418.8,2419.28,254,142.4,104.5
86.6,146.1,2406.64,2407.12,266,140.8,101.5
86.9,146,2439.76,2428.72,245,142.4,101.8
90.8,146.3,2457.44,2451.12,248,143.2,101.7
89.4,146.4,2447.28,2434.32,236,142.4,100.7
85,144.4,2431.36,2423.12,212,140.6,100.8
82.2,142.9,2449.04,2440,197,141.6,99.7
80.8,141.9,2468.88,2452.72,191,143.6,99.2
77.2,138.5,2440.08,2424.8,179,142,97.4
75.3,136.6,2431.28,2416.16,170,142,99.6
74.9,135.5,2435.76,2419.76,170,142.8,100.6
74.2,133.9,2434.72,2420.4,170,142,101.3
73.9,134.4,2469.2,2453.6,182,144,104.3
71.6,130,2410.56,2396.4,185,140,104.6
72.8,131.4,2467.36,2450.8,230,143,109.5
75.1,129.6,2461.28,2442.48,296,142.8,112.9
80.3,129,2436.48,2416.4,341,141.2,116.6
91.3,132.2,2460.24,2445.84,413,141.6,119.7
105.8,138.6,2470.24,2451.76,440,141.8,119.8
116.9,148.5,2454.16,2454.4,494,140.2,118.9
138.7,169.5,2464.96,2465.28,521,140.2,119.4
154.4,187.3,2452.88,2453.12,536,140,116
160.5,199.8,2437.76,2438,536,139.2,120.5
159.3,228.4,2461.12,2461.28,566,140.4,127.6
157.6,268.2,2468.4,2471.92,614,140.4,125.9
164,317.8,2465.84,2470.88,641,139.8,126.5
171.3,374.6,2441.6,2445.6,659,137.4,124.6
193.2,428.7,2447.84,2452.56,692,137.2,130.3
234.6,483.3,2432.88,2436.08,716,135.4,124.8
271.1,530.4,2454.8,2462.32,767,135.4,118.8
294.3,541.3,2464.48,2469.84,830,135.2,115.7
323.8,529.5,2454.24,2463.44,923,135.8,114.7
349.4,523.7,2453.76,2461.44,983,137,108.8
355,507.8,2444.32,2444.88,977,135.8,103.9
347.3,492.7,2370.96,2419.68,947,135,99.8
355.9,553.2,2409.28,2474.4,980,140,102.3
365.1,617.3,2392.88,2461.2,1016,141.2,101.4
382.9,668.9,2424.88,2456.8,1079,142.4,101.1
407,700.9,2298,2449.04,1118,141.4,97.8
438,785,2293.44,2434.4,1112,140.4,96
459.8,840,2291.44,2429.2,1103,139.4,97.4
496,899.2,2260.88,2454,1085,140.8,94.7
522.4,912.3,2239.12,2451.04,1067,144.2,94
529.7,837,2212.88,2448.08,1013,143.2,95.6
533.5,764,2186.32,2443.2,1031,143,94.5
540.4,720.4,2181.44,2437.2,992,141,92
536.3,690.5,2143.28,2418.96,938,138.2,89.9
538.9,677.9,2190.56,2449.68,896,140,90.2
499,636,2218.64,2454,902,139.4,89.8
440.8,567.4,2201.44,2402.64,881,136.6,90.8
414.4,526.8,2226.32,2433.12,899,138.2,92.2
379.2,478.1,2250.56,2420.8,884,137,90.5
345.2,433.1,2288.56,2418.8,893,137,90
320.5,401.5,2332.16,2449.52,902,138.2,91.4
297.3,373.6,2348.24,2447.36,857,138.4,92.3
283.3,352.7,2335.84,2449.52,818,139.2,94
267.1,332,2353.2,2432.56,746,138.2,93
253.5,313.2,2347.2,2409.28,677,138.4,91
244.7,298,2319.44,2427.12,620,139.2,93
234.9,285.1,2344.08,2418.32,572,139.8,92.5
225.2,279.2,2429.76,2454.72,530,145,94.8
214.1,265.3,2436.16,2442.64,479,144.6,100.2
203.3,256.2,2449.44,2440.72,443,146.4,102.6
188.2,245.1,2439.68,2432.4,398,149.6,103.6
175,234.3,2435.2,2426.16,377,153.6,112.1
161.4,227.9,2462.96,2460.88,377,158.2,112.5
142.4,213.1,2404.8,2400.8,335,151.6,108.7
131.7,203.7,2430,2425.44,323,153.4,110.5
124.8,195.5,2457.04,2457.28,314,155,112.9
118.8,185,2438.48,2438.72,275,152.2,112.2
113.3,176.4,2448,2448.16,254,153.8,115.5
109.6,169.8,2468.24,2468.32,230,155.6,115.5
105.2,162.6,2469.12,2469.36,209,154.6,116.6
101.1,154,2434.88,2434.96,185,150.8,115.1
99.4,150.2,2459.6,2459.84,182,151.2,112.1
94.2,145.2,2450.16,2450.48,176,149.2,108.9
86.6,140.8,2449.04,2431.92,179,148,107
78.7,135.2,2418.8,2407.92,152,146,107.6
74.5,131.7,2409.04,2400.64,137,147.6,105
74.1,132.3,2463.84,2450.64,143,153,104.1
71.5,130.2,2456.56,2440.56,143,150.6,102.6
69.7,127.5,2436.96,2424.4,140,148.4,100
69.4,127.3,2450.96,2438.08,134,148.8,99.5
69.8,127.4,2471.68,2454.96,122,149.6,99.9
71.5,126.7,2469.28,2451.84,125,148.6,99.6
77.9,125.8,2458.64,2441.68,137,146.8,99.3
80.6,125.4,2456.56,2438.56,158,145.8,101.4
79.9,124.4,2428.88,2414.64,182,144.2,99.2
79.7,127.2,2454.16,2436.48,236,145.8,98.9
81.5,128.2,2427.84,2410.16,281,144.6,97.1
86.8,129.3,2454.64,2436.56,332,146,99.4
92.8,128.2,2439.44,2421.44,380,144,100
100.6,130.7,2453.92,2436.08,440,144.2,100.2
104.9,133.6,2436.96,2422.56,467,142.8,103.9
106.9,142.1,2457.6,2439.68,506,143.2,106.2
109.2,157.7,2426.8,2415.36,536,140,104.5
123.4,186.3,2470.64,2470.8,545,140.8,108.1
144.1,211.3,2443.04,2442.48,554,137.8,106.2
171.5,243.1,2449.52,2449.52,557,137,103.1
187.8,278.1,2440.96,2440.96,560,136,100.6
234.8,346.7,2460.16,2460.24,626,135.4,105
288.5,416.5,2470.32,2471.2,668,135.6,104
327.6,459.5,2465.84,2468,668,139,101.1
352.4,491.7,2436,2443.2,683,136.4,97.2
358.3,513.4,2438.56,2445.6,719,135.8,96.5
359.2,522.4,2432.08,2438.88,788,134.2,95.4
395.1,545.6,2455.84,2463.2,851,135.2,101.6
420.1,570.8,2464.72,2471.68,890,135.8,102
434.5,595.8,2464,2470.72,881,135,98
448.3,622.9,2456.08,2461.52,884,133.2,95.8
430.8,673.5,2445.84,2450.88,896,132.4,94.9
385.4,723.3,2427.52,2438.32,932,133,95.6
394.9,808.4,2370.4,2462.88,1010,134.4,95
485.6,849.2,2375.2,2466.96,1064,133.8,98.6
547.8,880.1,2385.84,2469.12,1088,132.8,97.3
596.4,860.8,2426.4,2463.2,1127,132.2,98.7
620.9,852.7,2357.6,2452.24,1124,133.2,96.7
611,782.5,2284.96,2437.36,1106,132.8,94
600.8,749.9,2292.32,2423.6,1061,131.4,92
603.8,759.4,2190.56,2397.52,995,129.2,90.1
601.4,820.1,2268.48,2458.72,1007,132,91.8
594,838,2256.08,2431.68,926,131,90.8
574.7,836.2,2182,2429.68,893,130.6,89.8
520.1,787.6,2197.28,2431.84,899,129.6,89.3
472.6,703.7,2260.8,2461.2,980,130.6,90.3
439.6,626.2,2260.72,2460.48,995,130.2,92.5
393.4,557.5,2254.16,2445.44,986,129.4,93.7
351.1,492.4,2265.6,2447.36,1016,130.6,97.1
320.9,444.7,2288.4,2444.88,992,131,99.5
291,395.5,2335.68,2427.84,917,131,100.2
271.2,358.7,2362.96,2451.12,854,134.4,102.6
248.9,329.4,2352.96,2453.36,752,137,107
223.8,296,2324.48,2410.48,644,138,108.6
208.9,279.3,2397.04,2445.76,581,142.2,112.9
191.4,262,2356.88,2429.92,503,143.2,113.7
176.4,250.7,2397.36,2430.72,443,146.2,116.2
160.9,245.4,2464.64,2458.72,386,147.4,117.3
149.5,234.8,2464.4,2466.48,332,146.8,117.4
142.4,221.6,2421.76,2422.32,278,143.8,115.2
138.6,214.7,2451.92,2453.6,260,144,114.4
133.5,202.6,2440.32,2445.52,212,141.8,111.4
128,191.9,2440.32,2445.28,182,141,109.2
123.6,184.2,2466.08,2470.96,176,142.2,112.3
117.7,175,2469.92,2470.24,170,141.6,111.7
109.9,163.6,2430.96,2431.36,149,138.6,107.8
